Animalia,Chordata,Amphibia,Anura,,,,,Allobates brunneus,,especie,Anfibios,-14.956389,-55.694722,SIRGAS2000,America do Sul,Brasil,MT,,"Rio Roncador (afluente do Rio Casca), confluencia com o Rio Quilombo, MT",,,,,,area alagada posteriormente ao registro,Preterito,citado em artigo,RAN ,"LIMA, A.P.;  CALDWELL, J.P. and STRUSSMANN, C. Redescription of Allobates brunneus (Cope) 1887 (Anura: Aromobatidae: Allobatinae), with a description of the tadpole, call, and reproductive behavior. Zootaxa 1988: 1_16, 2009."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates brunneus,,especie,Anfibios,-14.963056,-55.691944,SIRGAS2000,America do Sul,Brasil,MT,,"Rio Roncador (afluente do Rio Casca), confluencia com o Rio Quilombo, MT",,,,,,area alagada posteriormente ao registro,Preterito,citado em artigo,RAN ,"LIMA, A.P.;  CALDWELL, J.P. and STRUSSMANN, C. Redescription of Allobates brunneus (Cope) 1887 (Anura: Aromobatidae: Allobatinae), with a description of the tadpole, call, and reproductive behavior. Zootaxa 1988: 1_16, 2009."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates brunneus,,especie,Anfibios,-14.956389,-55.75,SIRGAS2000,America do Sul,Brasil,MT,,"confluencia com o Rio Quilombo, MT",,,,,,area alagada posteriormente ao registro,Preterito,citado em artigo,RAN ,"LIMA, A.P.;  CALDWELL, J.P. and STRUSSMANN, C. Redescription of Allobates brunneus (Cope) 1887 (Anura: Aromobatidae: Allobatinae), with a description of the tadpole, call, and reproductive behavior. Zootaxa 1988: 1_16, 2009."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates brunneus,,especie,Anfibios,-15.266667,-55.531111,SIRGAS2000,America do Sul,Brasil,MT,,proximo ao Rio Casca (tributario do Ribeirao) MT,,,,,,,,citado em artigo,RAN ,"LIMA, A.P.;  CALDWELL, J.P. and STRUSSMANN, C. Redescription of Allobates brunneus (Cope) 1887 (Anura: Aromobatidae: Allobatinae), with a description of the tadpole, call, and reproductive behavior. Zootaxa 1988: 1_16, 2009."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates brunneus,,especie,Anfibios,-15.272778,-55.580278,SIRGAS2000,America do Sul,Brasil,MT,,"Unnamed, pequeno tributario do Rio Casca",,,,,,,,citado em artigo,RAN ,"LIMA, A.P.;  CALDWELL, J.P. and STRUSSMANN, C. Redescription of Allobates brunneus (Cope) 1887 (Anura: Aromobatidae: Allobatinae), with a description of the tadpole, call, and reproductive behavior. Zootaxa 1988: 1_16, 2009."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates brunneus,,especie,Anfibios,-15.241944,-55.491944,SIRGAS2000,America do Sul,Brasil,MT,,"Ribeirao invernada, tributario do lado esquerdo do Rio Manso",,,,,,,,citado em artigo,RAN ,"LIMA, A.P.;  CALDWELL, J.P. and STRUSSMANN, C. Redescription of Allobates brunneus (Cope) 1887 (Anura: Aromobatidae: Allobatinae), with a description of the tadpole, call, and reproductive behavior. Zootaxa 1988: 1_16, 2009."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates brunneus,,especie,Anfibios,-15.266667,-55.531111,SIRGAS2000,America do Sul,Brasil,MT,,Chapada dos Guimaraes,,,,,,,,citado em artigo,RAN ,"VEIGA-MENONCELLO,  A. C. P.; STRUSSMANN, C.; L LIMA, A. P. e RECCO-PIMENTEL,  S. M. Chromosomal study of Colostethus brunneus from the type locality and two related species (Anura _ Dendrobatidae). Genetica (2006) 126:179_187."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates goianus,,especie,Anfibios,-14.0833,-47.4667,SIRGAS2000,America do Sul,Brasil,GO,,"Chapada dos Veadeiros, cerca de 30 Km de Alto Paraiso. 1700 m",,,,,,,,UC ou municipio,RAN ,"BOKERMANN, W.C.A. 1975. Uma nova especie de Colosthetus do Brasil Central ( Anura, Dendrobatidae ). Iheringia ( Zoologia ) 46:13-19 ( 30 jun 75 )."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates goianus,,especie,Anfibios,-16.638,-48.658,SIRGAS2000,America do Sul,Brasil,GO,,Flona da Silvania 1500 m. Conflita com informacao da altitude na publicacao original,,,,,,,,citado em artigo,RAN ,"COLLI G.; BASTOS, R. e SILVANO , D. 2004. Allobates goianus. The IUCN Red List of Threatened Species. Version 2011. www.iucnredlist.org. Downloaded on 09 October 2014."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates goianus,,especie,Anfibios,-14.218,-47.405,SIRGAS2000,America do Sul,Brasil,GO,,"PARNA Chapada dos Veadeiros 1500 m Esta especie ocorre na localidade tipo da Chapada dos Veadeiros em Goias e possui um registro em Silvania, onde foi registrada a 1.500m acima do nivel do mar",,,,,,,,citado em artigo,RAN ,"COLLI G.; BASTOS, R. e SILVANO , D. 2004. Allobates goianus. The IUCN Red List of Threatened Species. Version 2011. www.iucnredlist.org. Downloaded on 09 October 2014."
